11|137655|43
13|137655|4045
14|137655|8049
17|137845|35
18|137846|39
19|137848|22
111|137857|42
112|137868|10
113|137869|42
114|137871|42
115|137873|35
116|137874|34
117|137877|42
118|137879|4042
119|137882|42
120|137883|4042
121|137885|40
122|137887|18
123|137888|4042
124|137889|4042
125|137891|34
126|137892|42
127|137893|42
128|137894|35
129|137895|4042
130|137896|42
132|137900|4042
133|137899|35
134|137901|42
135|137902|35
136|137903|19
137|137909|39
138|137910|22
139|137911|35
140|137765|42
141|137912|18
142|137913|22
143|137897|18
144|137916|22
145|137917|22
146|137918|18
147|137919|22
148|137920|39
149|137921|22
150|137922|35
151|137923|10
152|137925|4042
153|137926|4042
154|137927|19
155|137928|34
156|137929|4042
157|137929|4046
158|137930|14
159|137932|22
160|137931|22
161|137933|39
162|137935|22
163|137936|18
164|137937|4042
165|137938|4042
166|137940|35
167|137941|35
168|137942|42
169|137943|31
170|137944|34
171|137945|4042
172|137946|40
175|137947|25
176|137948|14
177|137948|32
178|137950|42
179|137754|4042
180|137956|12
181|137955|42
182|137959|18
183|137962|35
184|137974|22
185|137975|31
186|137977|22
187|137979|4042
188|137980|39
189|137981|4042
190|137982|22
191|137983|22
192|137984|4042
193|137985|22
194|137986|10
195|137988|22
196|137990|35
197|137993|22
198|137994|18
199|137995|22
1100|137996|22
1101|137997|42
1102|137998|22
1103|137999|25
1105|138002|22
1106|138003|22
1107|138004|22
1108|138005|22
1109|138006|22
1110|138001|22
1111|138010|22
1112|138011|42
1113|138012|39
1114|138014|42
1115|138015|40
1116|138016|39
1117|138017|39
1118|138018|35
1119|138019|35
1120|138020|35
1121|138028|31
1122|138029|22
1123|138030|22
1124|138032|22
1125|138034|22
1126|138035|20
1127|138036|18
1128|138036|22
1129|138037|35
1130|138038|22
1131|138039|22
1132|138047|22
1133|138049|22
1134|138051|34
1135|138052|34
1136|138053|22
1137|138054|4042
1138|138055|14
1139|138056|35
1141|138058|42
1144|138062|22
1146|138057|8045
1147|138069|22
1149|138078|39
1150|138080|22
1151|138081|22
1152|138082|22
1153|138083|22
1154|138084|10
1155|138085|35
1156|138087|22
1157|138088|22
1158|138089|8045
1159|138090|22
1160|138092|14
1161|138096|18
1162|138097|35
1163|138098|25
1164|138099|35
1165|138101|22
1166|138104|10
1167|138106|35
1168|138109|22
1169|138113|22
1170|138114|35
1171|138115|34
1172|138116|34
1173|138117|22
1174|138118|14
1175|138120|22
1176|138121|39
1177|138122|22
1179|138123|22
1180|138124|42
1181|138125|10
1182|138126|42
1183|138128|34
1184|138129|16
1185|138130|42
1186|138131|10
1187|138132|42
1188|138133|42
1189|138134|22
1190|138135|22
1191|138136|42
1192|138137|35
1193|138138|4046
1194|138139|35
1195|138140|19
1198|138143|14
1199|138144|35
1200|138145|22
1201|138146|16
1202|138147|16
1203|138150|4042
1204|138151|22
1207|138153|39
1208|138152|25
1209|138154|22
1210|138155|40
1211|138156|39
1212|138157|29
1213|138158|4042
1214|138158|34
1215|138159|18
1216|138160|34
1217|138162|39
1218|138163|22
1219|138164|22
1220|138165|4042
1221|138166|4042
1222|138167|4042
1223|138168|22
1226|138169|22
1227|138170|35
1228|138171|22
1229|138173|42
1230|138183|14
1231|138187|22
1232|138189|42
1233|138192|35
1234|138195|22
1235|138199|4042
1237|138201|19
1238|138205|39
1239|138205|8049
1240|138210|22
1241|138211|22
1243|138214|22
1244|138215|4042
1245|138216|22
1246|138218|22
1247|138226|22
1248|138228|22
1249|138230|10
1250|138231|22
1251|138234|19
1252|138236|22
1253|138237|42
1255|138239|22
1256|138240|34
1257|138241|18
1258|138242|14
1260|138243|4042
1261|138244|35
1262|138245|18
1263|138200|22
1264|138246|22
1265|138247|4042
1266|138248|16
1267|138249|14
1268|138250|14
1269|138251|40
1270|138252|35
1271|138253|10
1272|138254|35
1273|138257|40
1274|138259|14
1275|138263|34
1276|138255|4046
1277|138264|39
1278|138266|10
1279|138267|22
1280|138269|22
1281|138271|22
1282|138272|22
1283|138273|22
1284|138275|22
1285|138276|22
1286|138278|22
1287|138277|22
1288|138279|26
1289|138280|22
1290|138270|35
1291|138283|22
1292|138284|35
1293|138285|22
1294|138286|18
1296|138290|4042
1297|138289|19
1298|138291|42
1299|138293|42
1300|138294|35
1301|138295|15
1302|138297|35
1303|138298|39
1304|138292|35
1305|138299|22
1306|138300|35
1307|138301|35
1308|138302|8045
1309|138304|14
1310|138305|20
1311|138306|39
1315|138307|26
1316|138308|39
1317|138309|4042
1318|138310|14
1319|138315|34
1320|138320|42
1321|138321|4042
1322|138323|25
1323|138324|4046
1324|138326|22
1325|138328|22
1326|138329|4046
1327|138332|22
1328|138333|22
1329|138335|4046
1330|138337|4046
1331|138338|42
1332|138341|22
1333|138346|22
1334|138348|22
1335|138349|22
1336|138350|44
1337|138351|22
1338|138354|22
1339|138355|22
1341|138356|22
1342|138357|14
1343|138358|34
1344|138359|4042
1345|138365|14
1346|138366|42
1347|138367|22
1348|138368|25
1349|138369|22
1350|138370|35
1351|138371|22
1352|138373|4042
1353|138376|22
1354|138377|27
1355|138378|10
1356|138379|35
1357|138381|8045
1358|138382|30
1359|138383|38
1360|138383|27
1361|138384|22
1362|138385|14
1363|138387|4042
1364|138388|14
1365|138389|22
1366|138390|18
1367|138393|10
1368|138394|35
1369|138397|35
1370|138401|22
1371|138410|14
1372|138412|42
1373|138413|34
1374|138416|22
1375|138417|22
1376|138418|35
1377|138419|22
1378|138420|22
1379|138421|35
1380|138422|22
1381|138423|18
1382|138424|22
1383|138425|42
1384|138426|4042
1385|138427|42
1386|138428|22
1387|138429|22
1388|138430|10
1389|138431|8045
1390|138432|10
1391|138434|22
1392|138435|22
1393|138436|22
1394|138438|14
1395|138439|10
1396|138440|10
1397|138441|22
1398|138442|42
1399|138443|39
1400|138444|22
1401|138445|22
1403|138447|42
1405|138448|22
1406|138449|22
1407|138450|22
1408|138454|42
1409|138455|35
1410|138456|35
1411|138458|42
1412|138459|22
1413|138460|22
1414|138462|22
1415|138463|16
1416|138465|27
1417|138467|4042
1418|138468|4042
1419|138469|22
1420|138470|22
1421|138471|22
1422|138472|34
1423|138473|4042
1424|138474|4042
1425|138475|14
1426|138476|14
1427|138477|14
1428|138446|35
1429|138478|42
1430|138479|4042
1431|138480|18
1432|138481|22
1434|138482|35
1435|138483|4042
1436|138484|34
1437|138485|4042
1438|138486|35
1439|138487|14
1440|138488|4046
1441|138489|22
1442|138490|22
1443|138491|44
1444|138495|14
1445|138498|42
1446|138503|22
1447|138504|34
1448|138506|34
1449|138508|35
1450|138509|35
1451|138512|22
1452|138513|4042
1453|138515|8045
1454|138516|34
1455|138517|4042
1456|138518|4042
1457|138519|34
1458|138520|34
1459|138521|14
1460|138522|14
1461|138523|22
1462|138525|35
1463|138526|35
1464|138527|22
1465|138528|14
1466|138529|22
1467|138530|35
1468|138531|22
1469|138532|22
1470|138533|22
1471|138534|22
1472|138539|8045
1473|138543|39
1474|138542|22
1475|138544|22
1476|138545|22
1477|138548|19
1478|138550|22
1479|138553|18
1480|138554|22
1481|138556|35
1482|138557|22
1483|138558|26
1484|138559|22
1485|138560|34
1486|138561|39
1487|138562|22
1488|138563|35
1489|138564|22
1490|138565|22
1491|138566|22
1492|138567|34
1493|138568|22
1494|138575|22
1495|138577|10
1496|138579|22
1497|138582|27
1498|138585|22
1499|138586|22
1500|138587|22
1501|138589|22
1502|138590|22
1503|138591|10
1504|138592|22
1505|138593|4042
1506|138595|22
1507|138594|22
1509|138597|35
1510|138598|22
1511|138601|39
1512|138603|34
1513|138605|44
1514|138606|35
1515|138612|22
1516|138615|22
1517|138616|22
1518|138617|22
1519|138618|22
1520|138621|22
1521|138622|22
1522|138625|42
1523|138626|22
1524|138627|22
1526|138631|35
1528|138633|10
1529|138632|22
1530|138635|14
1531|138636|22
1532|138628|35
1533|138637|34
1534|138638|22
1535|138639|22
1536|138640|22
1537|138596|22
1538|138641|25
1539|138642|14
1540|138643|4042
1542|138646|35
1543|138647|35
1544|138644|4042
1545|138650|19
1546|138651|4046
1547|138652|4042
1548|138653|34
1549|138654|35
1550|138655|8045
1551|138657|22
1552|138658|22
1553|138659|22
1554|138660|22
1555|138661|22
1556|138662|22
1557|138663|10
1558|138664|10
1559|138665|35
1560|138666|31
1562|138670|14
1563|138672|35
1564|138675|39
1565|138678|14
1566|138679|14
1567|138680|10
1568|138681|42
1569|138682|22
1570|138684|22
1571|138685|14
1572|138686|8045
1573|138687|14
1574|138688|10
1575|138689|22
1576|138691|4042
1577|138692|22
1578|138693|39
1579|138694|35
1580|138695|22
